DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
2019/08/19 04:34:36,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,11,0.0,1.0,-7.88,-54.78,
2019/08/19 19:34:32,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,70,0.0,1.0,-8.65,-54.61,
2019/08/19 19:34:32,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,59,0.0,1.0,-8.63,-54.63,
2019/08/20 12:04:44,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,5,0.2,1.0,-6.68,-55.13,
2019/08/20 12:34:45,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,5,0.2,1.0,-6.68,-55.13,
2019/08/26 21:34:44,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,3,0.0,0.9,-6.79,-55.2,
2019/08/26 21:04:43,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,3,0.0,0.9,-6.9,-55.17,
2019/08/26 21:04:43,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,3,0.0,0.9,-6.88,-55.11,
2019/08/28 00:04:32,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,4,0.0,1.0,-8.63,-54.91,
2019/08/29 15:34:32,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,5,0.0,1.0,-8.55,-54.89,
2019/08/29 15:34:32,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,5,0.0,1.0,-8.53,-54.9,
2019/08/29 19:34:51,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,4,0.0,0.6,-5.71,-53.42,
2019/08/29 19:54:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,6,0.0,1.0,-6.34,-55.16,
2019/08/29 19:54:51,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,4,0.0,0.6,-5.8,-53.44,
2019/08/29 19:54:51,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,5,0.0,0.5,-5.8,-53.46,
2019/08/29 19:54:51,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,4,0.0,0.5,-5.78,-53.44,
2019/08/29 19:54:51,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,5,0.0,0.9,-5.78,-53.46,
2019/08/29 19:54:51,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,4,0.0,0.6,-5.71,-53.42,
2019/09/13 22:14:47,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,6,0.0,0.3,-6.04,-53.71,
2019/09/19 21:44:49,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,2,0.0,0.4,-5.89,-53.51,
2019/09/19 21:44:49,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,2,0.0,0.4,-5.89,-53.55,
2019/10/13 18:25:02,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,6,0.0,0.4,-4.1,-53.51,
2019/10/13 18:25:02,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,6,0.0,0.4,-4.08,-53.53,
2019/10/28 19:15:06,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,2,0.0,0.2,-3.39,-52.08,
2019/10/28 19:15:06,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,0,0.0,0.2,-3.42,-52.41,
2019/11/10 14:15:02,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,1,1.1,0.2,-4.13,-52.14,
2019/11/15 22:15:03,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,0,0.1,0.5,-4.07,-52.12,
2019/05/21 19:34:32,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,5,0.0,0.8,-8.61,-55.13,
2019/06/22 21:34:35,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,8,0.0,0.8,-8.29,-54.95,
2019/06/22 21:34:35,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,8,0.0,0.5,-8.29,-54.97,
2019/06/22 21:34:35,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,8,0.0,0.7,-8.27,-54.97,
2019/06/22 21:44:34,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,8,0.0,0.8,-8.29,-54.95,
2019/06/22 21:44:34,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,8,0.0,0.5,-8.29,-54.97,
2019/06/27 19:34:46,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,15,0.0,1.0,-6.55,-55.01,
2019/06/29 22:14:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,22,0.0,0.5,-7.75,-54.78,
2019/06/29 22:04:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,22,0.0,0.5,-7.75,-54.78,
2019/06/29 14:34:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,21,0.0,0.5,-7.74,-54.79,
2019/07/08 20:04:32,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,28,0.0,0.9,-8.63,-54.67,
2019/07/12 20:04:32,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,7,0.0,0.9,-8.65,-54.87,
2019/07/12 20:04:32,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,7,0.0,1.0,-8.67,-54.87,
2019/07/12 19:04:32,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,7,0.0,0.9,-8.65,-54.87,
2019/07/12 19:04:32,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,7,0.0,1.0,-8.67,-54.87,
2019/07/10 19:04:46,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,11,0.5,0.4,-6.44,-55.02,
2019/07/24 21:34:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,47,0.0,0.8,-7.75,-54.78,
2019/07/25 21:34:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,46,0.0,0.8,-7.75,-54.8,
2019/07/25 21:34:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,44,0.0,0.9,-7.75,-54.82,
2019/07/25 21:04:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,46,0.0,0.8,-7.75,-54.8,
2019/07/25 21:04:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,44,0.0,0.9,-7.75,-54.82,
2019/07/25 21:04:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,43,0.0,0.8,-7.74,-54.83,
2019/07/25 22:34:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,44,0.0,0.9,-7.75,-54.82,
2019/07/25 23:54:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,44,0.0,0.9,-7.75,-54.82,
2019/07/25 23:34:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,44,0.0,0.9,-7.75,-54.82,
2019/07/25 23:14:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,44,0.0,0.9,-7.75,-54.82,
2019/07/25 23:04:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,44,0.0,0.9,-7.75,-54.82,
2019/07/25 22:44:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,44,0.0,0.9,-7.75,-54.82,
2019/07/25 22:14:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,46,0.0,0.8,-7.75,-54.8,
2019/07/25 22:14:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,44,0.0,0.9,-7.75,-54.82,
2019/07/25 22:04:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,46,0.0,0.8,-7.75,-54.8,
2019/07/25 22:04:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,44,0.0,0.9,-7.75,-54.82,
2019/07/25 21:44:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,46,0.0,0.8,-7.75,-54.8,
2019/07/25 21:44:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,44,0.0,0.9,-7.75,-54.82,
2019/07/26 23:54:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,43,0.0,0.8,-7.75,-54.84,
2019/07/26 23:54:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,42,0.0,0.8,-7.74,-54.85,
2019/07/26 23:34:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,43,0.0,0.8,-7.75,-54.84,
2019/07/26 23:34:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,42,0.0,0.8,-7.74,-54.85,
2019/07/26 23:14:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,43,0.0,0.8,-7.75,-54.84,
2019/07/26 23:14:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,42,0.0,0.8,-7.74,-54.85,
2019/07/26 23:04:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,43,0.0,0.8,-7.77,-54.82,
2019/07/26 23:04:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,43,0.0,0.8,-7.77,-54.84,
2019/07/26 23:04:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,43,0.0,0.8,-7.75,-54.84,
2019/07/26 23:04:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,42,0.0,0.8,-7.74,-54.85,
2019/07/26 23:04:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,42,0.0,0.8,-7.74,-54.87,
2019/07/26 23:04:50,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,7,0.0,0.6,-5.85,-53.8,
2019/07/26 22:44:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,43,0.0,0.8,-7.77,-54.82,
2019/07/26 22:44:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,43,0.0,0.8,-7.77,-54.84,
2019/07/26 22:44:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,45,0.0,0.9,-7.75,-54.82,
2019/07/26 22:44:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,43,0.0,0.8,-7.75,-54.84,
2019/07/26 22:04:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,42,0.0,0.8,-7.75,-54.86,
2019/07/26 22:04:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,42,0.0,0.8,-7.74,-54.85,
2019/07/26 22:04:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,42,0.0,0.8,-7.74,-54.87,
2019/07/26 22:04:50,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,7,0.0,0.6,-5.85,-53.8,
2019/07/26 22:04:50,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,7,0.0,0.6,-5.83,-53.8,
2019/07/26 21:44:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,43,0.0,0.8,-7.77,-54.82,
2019/07/26 21:44:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,43,0.0,0.8,-7.77,-54.84,
2019/07/26 21:44:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,45,0.0,0.9,-7.75,-54.82,
2019/07/26 21:44:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,43,0.0,0.8,-7.75,-54.84,
2019/07/26 21:44:37,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,42,0.0,0.8,-7.75,-54.86,
2019/07/26 21:44:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,42,0.0,0.8,-7.74,-54.85,
2019/07/26 21:44:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,42,0.0,0.8,-7.74,-54.87,
2019/07/26 21:44:45,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,7,0.0,1.0,-6.55,-55.01,
2019/07/26 21:44:50,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,7,0.0,0.6,-5.85,-53.8,
2019/07/26 21:44:50,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,7,0.0,0.6,-5.83,-53.8,
2019/07/26 22:44:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,44,0.0,0.8,-7.74,-54.83,
2019/07/26 22:44:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,42,0.0,0.8,-7.74,-54.87,
2019/07/26 22:44:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,42,0.0,0.8,-7.72,-54.85,
2019/07/26 22:34:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,43,0.0,0.8,-7.77,-54.82,
2019/07/26 22:34:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,43,0.0,0.8,-7.77,-54.84,
2019/07/26 22:34:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,45,0.0,0.9,-7.75,-54.82,
2019/07/26 22:34:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,43,0.0,0.8,-7.75,-54.84,
2019/07/26 22:34:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,44,0.0,0.8,-7.74,-54.83,
2019/07/26 22:34:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,42,0.0,0.8,-7.74,-54.85,
2019/07/26 22:34:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,42,0.0,0.8,-7.74,-54.87,
2019/07/26 22:34:51,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,7,0.0,0.6,-5.83,-53.8,
2019/07/26 22:14:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,43,0.0,0.8,-7.77,-54.82,
2019/07/26 22:14:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,43,0.0,0.8,-7.77,-54.84,
2019/07/26 22:14:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,45,0.0,0.9,-7.75,-54.82,
2019/07/26 22:14:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,43,0.0,0.8,-7.75,-54.84,
2019/07/26 22:14:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,42,0.0,0.8,-7.75,-54.86,
2019/07/26 22:14:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,42,0.0,0.8,-7.74,-54.85,
2019/07/26 22:14:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,42,0.0,0.8,-7.74,-54.87,
2019/07/26 22:14:50,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,7,0.0,0.6,-5.85,-53.8,
2019/07/26 22:14:50,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,7,0.0,0.6,-5.83,-53.8,
2019/07/26 22:04:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,43,0.0,0.8,-7.77,-54.82,
2019/07/26 22:04:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,43,0.0,0.8,-7.77,-54.84,
2019/07/26 22:04:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,45,0.0,0.9,-7.75,-54.82,
2019/07/26 22:04:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,43,0.0,0.8,-7.75,-54.84,
2019/07/26 22:44:51,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,7,0.0,0.6,-5.85,-53.8,
2019/07/26 21:04:50,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,7,0.0,0.6,-5.85,-53.8,
2019/07/26 21:04:50,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,7,0.0,0.6,-5.85,-53.82,
2019/07/26 21:04:51,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,7,0.0,0.6,-5.83,-53.8,
2019/07/26 21:04:51,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,7,0.0,0.7,-5.83,-53.82,
2019/07/26 21:04:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,43,0.0,0.8,-7.77,-54.82,
2019/07/26 21:04:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,43,0.0,0.8,-7.77,-54.84,
2019/07/26 21:04:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,45,0.0,0.9,-7.75,-54.82,
2019/07/26 21:04:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,43,0.0,0.8,-7.75,-54.84,
2019/07/26 21:04:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,42,0.0,0.8,-7.75,-54.86,
2019/07/26 21:04:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,44,0.0,0.8,-7.74,-54.83,
2019/07/26 21:04:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,42,0.0,0.8,-7.72,-54.85,
2019/07/26 21:04:38,GOES-16,Brasil,PARÁ,ALTAMIRA,Amazônia,42,0.0,0.8,-7.72,-54.87,
